# Date	2015-11-30-02:55
# Type	Delay Scan
# Ov	100 mV
# IR	-100 mV
# Bot	-40 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15932.0 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
195	40800	0.274884	0.00552554	0.0795537	-0.0137411	
196	40600	0.249432	0.00552554	0.0917208	-0.0137411	
197	40400	0.26423	0.00552554	0.0833354	-0.0137411	
198	40200	0.265381	0.00552554	0.104513	-0.0137411	
199	40000	0.261829	0.00552554	0.0860976	-0.0137411	
200	39800	0.276035	0.00552554	0.0840588	-0.0137411	
201	39600	0.275509	0.00552554	0.0926744	-0.0137411	
202	39400	0.272122	0.00552554	0.0901752	-0.0137411	
203	39200	0.27883	0.00552554	0.0915564	-0.0137411	
204	39000	0.252786	0.00552554	0.0793893	-0.0137411	
205	38800	0.258837	0.00552554	0.0761009	-0.0137411	
206	38600	0.261796	0.00552554	0.0877089	-0.0137411	
207	38400	0.266137	0.00552554	0.0793564	-0.0137411	
208	38200	0.241244	0.00552554	0.0908987	-0.0137411	
209	38000	0.250715	0.00552554	0.0876761	-0.0137411	
210	37800	0.246111	0.00552554	0.0816583	-0.0137411	
211	37600	0.250583	0.00552554	0.0744567	-0.0137411	
212	37400	0.257061	0.00552554	0.0928059	-0.0137411	
213	37200	0.263013	0.00552554	0.082316	-0.0137411	
214	37000	0.267716	0.00552554	0.0909644	-0.0137411	
215	36800	0.266532	0.00552554	0.0905041	-0.0137411	
216	36600	0.237133	0.00552554	0.077219	-0.0137411	
217	36400	0.248117	0.00552554	0.0821187	-0.0137411	
218	36200	0.264986	0.00552554	0.080047	-0.0137411	
219	36000	0.244828	0.00552554	0.0839273	-0.0137411	
220	35800	0.261731	0.00552554	0.0813295	-0.0137411	
221	35600	0.249629	0.00552554	0.0892216	-0.0137411	
222	35400	0.245223	0.00552554	0.0796853	-0.0137411	
223	35200	0.245519	0.00552554	0.0761009	-0.0137411	
224	35000	0.263638	0.00552554	0.0755748	-0.0137411	
225	34800	0.259363	0.00552554	0.0885968	-0.0137411	
226	34600	0.264164	0.00552554	0.0857688	-0.0137411	
227	34400	0.256502	0.00552554	0.0798826	-0.0137411	
228	34200	0.250846	0.00552554	0.0836642	-0.0137411	
229	34000	0.258311	0.00552554	0.0983633	-0.0137411	
230	33800	0.258245	0.00552554	0.0715301	-0.0137411	
231	33600	0.244598	0.00552554	0.0727797	-0.0137411	
232	33400	0.265447	0.00552554	0.0834011	-0.0137411	
233	33200	0.258968	0.00552554	0.0927731	-0.0137411	
234	33000	0.257653	0.00552554	0.0855386	-0.0137411	
235	32800	0.252161	0.00552554	0.0851111	-0.0137411	
236	32600	0.266565	0.00552554	0.0967191	-0.0137411	
237	32400	0.261994	0.00552554	0.0829079	-0.0137411	
238	32200	0.268505	0.00552554	0.0903396	-0.0137411	
239	32000	0.251931	0.00552554	0.0895176	-0.0137411	
240	31800	0.269952	0.00552554	0.0842561	-0.0137411	
241	31600	0.266104	0.00552554	0.0804416	-0.0137411	
242	31400	0.241047	0.00552554	0.0830065	-0.0137411	
243	31200	0.244434	0.00552554	0.0884324	-0.0137411	
244	31000	0.241211	0.00552554	0.079192	-0.0137411	
245	30800	0.263967	0.00552554	0.0818556	-0.0137411	
246	30600	0.25249	0.00552554	0.083434	-0.0137411	
247	30400	0.265381	0.00552554	0.088531	-0.0137411	
248	30200	0.264657	0.00552554	0.0792578	-0.0137411	
249	30000	0.26104	0.00552554	0.0763969	-0.0137411	
250	29800	0.268176	0.00552554	0.091359	-0.0137411	
251	29600	0.261303	0.00552554	0.0777122	-0.0137411	
252	29400	0.253806	0.00552554	0.0754432	-0.0137411	
253	29200	0.252392	0.00552554	0.0836971	-0.0137411	
254	29000	0.246933	0.00552554	0.0848152	-0.0137411	
255	28800	0.236739	0.00552554	0.0885639	-0.0137411	
256	28600	0.247591	0.00552554	0.0792249	-0.0137411	
257	28400	0.277482	0.00552554	0.0839602	-0.0137411	
258	28200	0.259856	0.00552554	0.0989552	-0.0137411	
259	28000	0.273766	0.00552554	0.0885968	-0.0137411	
260	27800	0.255746	0.00552554	0.0878076	-0.0137411	
261	27600	0.261533	0.00552554	0.0886297	-0.0137411	
262	27400	0.248544	0.00552554	0.088827	-0.0137411	
263	27200	0.251964	0.00552554	0.0847494	-0.0137411	
264	27000	0.273668	0.00552554	0.0844534	-0.0137411	
265	26800	0.254069	0.00552554	0.0839273	-0.0137411	
266	26600	0.239633	0.00552554	0.0891558	-0.0137411	
267	26400	0.245322	0.00552554	0.0963574	-0.0137411	
268	26200	0.25739	0.00552554	0.0910302	-0.0137411	
269	26000	0.258475	0.00552554	0.0818227	-0.0137411	
270	25800	0.258311	0.00552554	0.0861963	-0.0137411	
271	25600	0.254266	0.00552554	0.0877747	-0.0137411	
272	25400	0.248281	0.00552554	0.0889585	-0.0137411	
273	25200	0.255647	0.00552554	0.0844534	-0.0137411	
274	25000	0.260777	0.00552554	0.0801456	-0.0137411	
275	24800	0.26298	0.00552554	0.0825791	-0.0137411	
276	24600	0.252589	0.00552554	0.0850453	-0.0137411	
277	24400	0.259823	0.00552554	0.0840259	-0.0137411	
278	24200	0.245387	0.00552554	0.0779424	-0.0137411	
279	24000	0.266038	0.00552554	0.09958	-0.0137411	
280	23800	0.242625	0.00552554	0.0938582	-0.0137411	
281	23600	0.276857	0.00552554	0.0812637	-0.0137411	
282	23400	0.26663	0.00552554	0.0813295	-0.0137411	
283	23200	0.28179	0.00552554	0.0921154	-0.0137411	
284	23000	0.264723	0.00552554	0.0818227	-0.0137411	
285	22800	0.247393	0.00552554	0.0810664	-0.0137411	
286	22600	0.261139	0.00552554	0.087117	-0.0137411	
287	22400	0.249005	0.00552554	0.0924113	-0.0137411	
288	22200	0.266137	0.00552554	0.0873801	-0.0137411	
289	22000	0.255549	0.00552554	0.0878734	-0.0137411	
290	21800	0.270281	0.00552554	0.080902	-0.0137411	
291	21600	0.26423	0.00552554	0.0903068	-0.0137411	
292	21400	0.266598	0.00552554	0.0825133	-0.0137411	
293	21200	0.256765	0.00552554	0.0836313	-0.0137411	
294	21000	0.237824	0.00552554	0.0840588	-0.0137411	
295	20800	0.231412	0.00552554	0.0987579	-0.0137411	
296	20600	0.24815	0.00552554	0.0809677	-0.0137411	
297	20400	0.253674	0.00552554	0.0863936	-0.0137411	
298	20200	0.256371	0.00552554	0.0881035	-0.0137411	
299	20000	0.252293	0.00552554	0.0835985	-0.0137411	
300	19800	0.267847	0.00552554	0.0749829	-0.0137411	
301	19600	0.274029	0.00552554	0.0758707	-0.0137411	
302	19400	0.253312	0.00552554	0.0856701	-0.0137411	
303	19200	0.259593	0.00552554	0.0864922	-0.0137411	
304	19000	0.275082	0.00552554	0.0809349	-0.0137411	
305	18800	0.254891	0.00552554	0.0877089	-0.0137411	
306	18600	0.259791	0.00552554	0.0796853	-0.0137411	
307	18400	0.2469	0.00552554	0.0859003	-0.0137411	
308	18200	0.256469	0.00552554	0.0745554	-0.0137411	
309	18000	0.235292	0.00552554	0.0824804	-0.0137411	
310	17800	0.23082	0.00552554	0.079192	-0.0137411	
311	17600	0.255746	0.00552554	0.0774163	-0.0137411	
312	17400	0.246505	0.00552554	0.0784686	-0.0137411	
313	17200	0.251964	0.00552554	0.080902	-0.0137411	
314	17000	0.245979	0.00552554	0.0805731	-0.0137411	
315	16800	0.25785	0.00552554	0.0818227	-0.0137411	
316	16600	0.249333	0.00552554	0.0790276	-0.0137411	
317	16400	0.25249	0.00552554	0.0948119	-0.0137411	
318	16200	0.256732	0.00552554	0.0708395	-0.0137411	
319	16000	0.237857	0.00552554	0.0739306	-0.0137411	
320	15800	0.22398	0.00552554	0.0720891	-0.0137411	
321	15600	0.243743	0.00552554	0.0694913	-0.0137411	
322	15400	0.240751	0.00552554	0.0805074	-0.0137411	
323	15200	0.234371	0.00552554	0.0711355	-0.0137411	
324	15000	0.230655	0.00552554	0.0823489	-0.0137411	
325	14800	0.237364	0.00552554	0.0771861	-0.0137411	
326	14600	0.24108	0.00552554	0.0759365	-0.0137411	
327	14400	0.261369	0.00552554	0.0888928	-0.0137411	
328	14200	0.245749	0.00552554	0.089945	-0.0137411	
329	14000	0.236246	0.00552554	0.0741937	-0.0137411	
330	13800	0.246341	0.00552554	0.0758707	-0.0137411	
331	13600	0.253839	0.00552554	0.0816912	-0.0137411	
332	13400	0.23276	0.00552554	0.0823489	-0.0137411	
333	13200	0.249005	0.00552554	0.0827106	-0.0137411	
334	13000	0.263441	0.00552554	0.0908	-0.0137411	
335	12800	0.242526	0.00552554	0.0855386	-0.0137411	
336	12600	0.256042	0.00552554	0.101191	-0.0137411	
337	12400	0.25545	0.00552554	0.0870513	-0.0137411	
338	12200	0.264263	0.00552554	0.0899122	-0.0137411	
339	12000	0.259363	0.00552554	0.0998102	-0.0137411	
340	11800	0.260909	0.00552554	0.0910631	-0.0137411	
341	11600	0.25693	0.00552554	0.0951407	-0.0137411	
342	11400	0.251865	0.00552554	0.085999	-0.0137411	
343	11200	0.253904	0.00552554	0.0822173	-0.0137411	
344	11000	0.240192	0.00552554	0.0865909	-0.0137411	
345	10800	0.236772	0.00552554	0.0853084	-0.0137411	
346	10600	0.23618	0.00552554	0.0852755	-0.0137411	
347	10400	0.244204	0.00552554	0.0789289	-0.0137411	
348	10200	0.244861	0.00552554	0.0925758	-0.0137411	
349	10000	0.269853	0.00552554	0.0843548	-0.0137411	
350	9800	0.255384	0.00552554	0.0759365	-0.0137411	
351	9600	0.263474	0.00552554	0.0965547	-0.0137411	
352	9400	0.264723	0.00552554	0.0730098	-0.0137411	
353	9200	0.244993	0.00552554	0.0836971	-0.0137411	
354	9000	0.23858	0.00552554	0.0901752	-0.0137411	
355	8800	0.238811	0.00552554	0.0748513	-0.0137411	
356	8600	0.253904	0.00552554	0.0878734	-0.0137411	
357	8400	0.254661	0.00552554	0.0759036	-0.0137411	
358	8200	0.256042	0.00552554	0.0863278	-0.0137411	
359	8000	0.262783	0.00552554	0.081757	-0.0137411	
360	7800	0.245749	0.00552554	0.0941871	-0.0137411	
361	7600	0.252293	0.00552554	0.0866895	-0.0137411	
362	7400	0.261862	0.00552554	0.086558	-0.0137411	
363	7200	0.24029	0.00552554	0.0819871	-0.0137411	
364	7000	0.256075	0.00552554	0.0902081	-0.0137411	
365	6800	0.232234	0.00552554	0.0818556	-0.0137411	
366	6600	0.24394	0.00552554	0.0891887	-0.0137411	
367	6400	0.241737	0.00552554	0.0900437	-0.0137411	
368	6200	0.24565	0.00552554	0.0884982	-0.0137411	
369	6000	0.241967	0.00552554	0.0820529	-0.0137411	
370	5800	0.251208	0.00552554	0.0859332	-0.0137411	
371	5600	0.251339	0.00552554	0.0910631	-0.0137411	
372	5400	0.269886	0.00552554	0.0951078	-0.0137411	
373	5200	0.260514	0.00552554	0.0868868	-0.0137411	
374	5000	0.261106	0.00552554	0.081757	-0.0137411	
375	4800	0.239271	0.00552554	0.0822173	-0.0137411	
376	4600	0.249268	0.00552554	0.0845521	-0.0137411	
377	4400	0.261731	0.00552554	0.0853413	-0.0137411	
378	4200	0.258936	0.00552554	0.0892874	-0.0137411	
379	4000	0.253839	0.00552554	0.0823489	-0.0137411	
380	3800	0.252359	0.00552554	0.0884324	-0.0137411	
381	3600	0.250156	0.00552554	0.0843219	-0.0137411	
382	3400	0.253312	0.00552554	0.0828092	-0.0137411	
383	3200	0.263539	0.00552554	0.093924	-0.0137411	
384	3000	0.262816	0.00552554	0.0871828	-0.0137411	
385	2800	0.263704	0.00552554	0.0908987	-0.0137411	
386	2600	0.255549	0.00552554	0.0784686	-0.0137411	
387	2400	0.243151	0.00552554	0.0843219	-0.0137411	
388	2200	0.25716	0.00552554	0.0860319	-0.0137411	
389	2000	0.267354	0.00552554	0.0846507	-0.0137411	
390	1800	0.253115	0.00552554	0.0880378	-0.0137411	
391	1600	0.253543	0.00552554	0.102277	-0.0137411	
392	1400	0.258278	0.00552554	0.0844205	-0.0137411	
393	1200	0.249991	0.00552554	0.0858017	-0.0137411	
394	1000	0.243414	0.00552554	0.0811979	-0.0137411	
395	800	0.23835	0.00552554	0.0855057	-0.0137411	
396	600	0.261862	0.00552554	0.0799155	-0.0137411	
397	400	0.253345	0.00552554	0.0796524	-0.0137411	
398	200	0.251635	0.00552554	0.0856044	-0.0137411	
399	0	0.248446	0.00426279	0.076923	-0.013409	
